paper_id	0	1	2	3	4	5	6	decision
rpxJc9j04U	8.0	5.0	8.0	5.0				Unknown
-ApAkox5mp	8.0	8.0	8.0					Unknown
jKzjSZYsrGP	5.0	3.0	3.0	5.0				Unknown
b8mo34uDObn	3.0	6.0	5.0	5.0				Unknown
uSE03demja	8.0	8.0	8.0					Unknown
j-63FSNcO5a	6.0	6.0	8.0	8.0				Unknown
TySnJ-0RdKI	6.0	6.0	6.0	8.0				Unknown
UTdxT0g6ZuC	6.0	5.0	3.0	3.0				Unknown
dIVrWHP9_1i	3.0	3.0	8.0					Unknown
vBn2OXZuQCF	5.0	5.0	3.0	5.0				Unknown
adjl32ogfqD	5.0	6.0	6.0					Unknown
iaxWbVx-CG_	6.0	5.0	6.0	6.0				Unknown
fVu3o-YUGQK	8.0	6.0	8.0					Unknown
NrkAAcMpRoT	6.0	5.0	5.0	8.0				Unknown
PGGjnBiQ84G	6.0	5.0	6.0	5.0				Unknown
ZSKRQMvttc	8.0	6.0	8.0	8.0				Unknown
TZeArecH2Nf	5.0	8.0	6.0					Unknown
26gKg6x-ie	8.0	8.0	3.0	8.0				Unknown
J1uOGgf-bP	6.0	5.0	8.0	5.0				Unknown
qrdbsZEZPZ	5.0	6.0	3.0	5.0				Unknown
R6hvtDTQmb	3.0	3.0	6.0	5.0				Unknown
eMudnJsb1T5	8.0	6.0	10.0	8.0				Unknown
VBZJ_3tz-t	6.0	6.0	8.0	6.0				Unknown
SYuJXrXq8tw	5.0	8.0	8.0	6.0				Unknown
B2pZkS2urk_	3.0	5.0	3.0	3.0				Unknown
ybsh6zEzIKA	8.0	3.0	5.0	5.0				Unknown
DXPftn5kjQK	6.0	6.0	6.0	6.0				Unknown
nK7eZEURiJ4	5.0	3.0	3.0	1.0				Unknown
-ngwPqanCEZ	6.0	5.0	6.0	5.0				Unknown
LLHwQh9zEb	6.0	6.0	3.0	5.0				Unknown
-7UeX2KPqs	6.0	3.0	6.0					Unknown
aMaQjwz5IXI	8.0	6.0	3.0					Unknown
POvMvLi91f	8.0	6.0	6.0	8.0				Unknown
pbduKpYzn9j	6.0	3.0	5.0	5.0	6.0			Unknown
iUuzzTMUw9K	10.0	6.0	6.0	8.0				Unknown
tYRrOdSnVUy	8.0	8.0	8.0					Unknown
OM_lYiHXiCL	6.0	6.0	8.0	8.0				Unknown
XuS18b_H0DW	3.0	8.0	5.0	6.0				Unknown
HMR-7-4-Zr	3.0	3.0	5.0					Unknown
m8uJvVgwRci	8.0	6.0	8.0	8.0				Unknown
qSV5CuSaK_a	6.0	6.0	6.0					Unknown
IfNu7Dr-3fQ	6.0	5.0	8.0	6.0				Unknown
NQrx8EYMboO	5.0	5.0	5.0	6.0				Unknown
O0g6uPDLW7	5.0	5.0	5.0	5.0				Unknown
fuYtttFI-By	6.0	6.0	6.0	6.0				Unknown
Da3ZcbjRWy	6.0	5.0	6.0	5.0				Unknown
kavTY__jxp	8.0	6.0	6.0					Unknown
hopfHdHZGYe	6.0	6.0	6.0	3.0				Unknown
rhDaUTtfsqs	5.0	8.0	5.0	5.0				Unknown
Te5ytkqsnl	6.0	5.0	5.0					Unknown
_ixHFNR-FZ	6.0	3.0	5.0	3.0				Unknown
_gZ8dG4vOr9	3.0	1.0	3.0	3.0				Unknown
nnU3IUMJmN	6.0	6.0	8.0	6.0				Unknown
R9Ht8RZK3qY	6.0	5.0	6.0	5.0				Unknown
P0EholD6_G	5.0	3.0	3.0	5.0				Unknown
5LXw_QplBiF	6.0	8.0	6.0	8.0				Unknown
demdsohU_e	5.0	5.0	6.0					Unknown
TKrlyiqKWB	3.0	6.0	3.0	6.0				Unknown
w1UbdvWH_R3	6.0	6.0	8.0	8.0				Unknown
rwE8SshAlxw	5.0	8.0	8.0					Unknown
tge0BZv1Ay	5.0	3.0	5.0	3.0				Unknown
g5tANwND04i	6.0	6.0	6.0					Unknown
f2lrIbGx3x7	6.0	8.0	6.0	6.0				Unknown
TWTTKlwrUP0	3.0	3.0	5.0					Unknown
cVak2hs06z	6.0	5.0	5.0	6.0				Unknown
B6YDcqpMk30	5.0	6.0	6.0	6.0				Unknown
ChMLTGRjFcU	6.0	8.0	6.0	6.0				Unknown
KjR-3lBYB3y	3.0	3.0	3.0					Unknown
3AkuJOgL_X	3.0	8.0	8.0	6.0	3.0			Unknown
RRj7DcsPjT	5.0	5.0	6.0	3.0				Unknown
J_2xNmVcY4	8.0	6.0	6.0	6.0				Unknown
bZJbzaj_IlP	8.0	8.0	6.0	6.0				Unknown
ZaI7Rd11G4S	3.0	6.0	6.0	3.0				Unknown
tJCwZBHm-jW	6.0	6.0	6.0	6.0	6.0			Unknown
mz7Bkl2Pz6	6.0	6.0	6.0					Unknown
-dzXGe2FyW6	6.0	3.0	3.0	8.0				Unknown
_CfpJazzXT2	10.0	5.0	5.0	6.0				Unknown
FEBFJ98FKx	6.0	6.0	6.0	6.0	6.0			Unknown
7ktHTjV9FHw	6.0	6.0	6.0					Unknown
V3C8p78sDa	8.0	6.0	8.0	8.0				Unknown
5XmLzdslFNN	6.0	6.0	6.0	8.0				Unknown
Q42O1Qaho5N	8.0	3.0	5.0	8.0				Unknown
-HSOjDPfhBJ	8.0	8.0	8.0	8.0				Unknown
VGnOJhd5Q1q	8.0	6.0	5.0					Unknown
O9DAoNnYVlM	3.0	6.0	3.0	5.0				Unknown
i3abvoMoeCZ	6.0	3.0	5.0	5.0				Unknown
gULyf2IVll0	5.0	6.0	6.0					Unknown
Zk3TwMJNj7	5.0	3.0	5.0					Unknown
Opmqtk_GvYL	8.0	6.0	6.0	8.0	8.0			Unknown
c87d0TS4yX	6.0	6.0	6.0					Unknown
n0OeTdNRG0Q	8.0	8.0	6.0	8.0				Unknown
pWBNOgdeURp	6.0	6.0	6.0	6.0				Unknown
OY1A8ejQgEX	8.0	8.0	8.0	6.0				Unknown
VSu5WrtLK3q	8.0	6.0	6.0	6.0	6.0			Unknown
cdwobSbmsjA	8.0	3.0	5.0					Unknown
ULfq0qR25dY	8.0	6.0	6.0	6.0				Unknown
Vs5NK44aP9P	8.0	5.0	6.0	6.0				Unknown
ofLwshMBL_H	3.0	3.0	3.0	5.0				Unknown
t98k9ePQQpn	6.0	6.0	6.0					Unknown
T0GpzBQ1Fg6	8.0	6.0	5.0	6.0				Unknown
ZumkmSpY9G4	5.0	5.0	5.0	6.0				Unknown
BlyXYc4wF2-	5.0	5.0	5.0					Unknown
wk5-XVtitD	3.0	3.0	6.0	3.0				Unknown
dUV91uaXm3	6.0	6.0	8.0	8.0				Unknown
8Dhw-NmmwT3	5.0	5.0	6.0	6.0				Unknown
6Q52pZ-Th7N	6.0	8.0	5.0					Unknown
0kNbTghw7q	5.0	3.0	6.0	6.0				Unknown
nf3A0WZsXS5	8.0	5.0	8.0	6.0				Unknown
T1A11E__Az	6.0	6.0	5.0	5.0				Unknown
MWQCPYSJRN	6.0	5.0	5.0	3.0				Unknown
mL07kYPn3E	6.0	5.0	6.0	6.0				Unknown
v-v1cpNNK_v	6.0	6.0	6.0	8.0				Unknown
DvcMMKmDJ3q	5.0	5.0	3.0	8.0				Unknown
YRq0ZUnzKoZ	6.0	6.0	8.0	8.0				Unknown
DkeCkhLIVGZ	5.0	6.0	5.0	8.0				Unknown
hyuacPZQFb0	3.0	5.0	5.0	5.0	5.0			Unknown
fy_XRVHqly	5.0	6.0	6.0	6.0				Unknown
NMEceG4v69Y	8.0	8.0	6.0	8.0				Unknown
8XM-AXMnAk_	6.0	6.0	3.0	6.0				Unknown
Harn4_EZBw	5.0	8.0	5.0					Unknown
lKcq2fe-HB	6.0	5.0	6.0					Unknown
avgclFZ221l	8.0	8.0	8.0					Unknown
7qaCQiuOVf	5.0	3.0	6.0	5.0				Unknown
nbC8iTTXIrk	6.0	5.0	6.0	6.0				Unknown
97ru13Fdmbt	6.0	5.0	5.0	5.0				Unknown
KEQl-MZ5fg7	8.0	6.0	6.0					Unknown
HndgQudNb91	8.0	6.0	6.0	6.0				Unknown
z8xVlqWwRrK	8.0	5.0	5.0	6.0				Unknown
fvLLcIYmXb	5.0	6.0	5.0					Unknown
Qg2vi4ZbHM9	8.0	8.0	6.0	8.0				Unknown
neqU3HWDgE	8.0	6.0	8.0	3.0				Unknown
TCl7CbQ29hH	5.0	5.0	6.0	6.0				Unknown
fQTlgI2qZqE	6.0	8.0	6.0	6.0				Unknown
dDo8druYppX	8.0	6.0	8.0					Unknown
GiddFXGDmqp	6.0	5.0	5.0	6.0	5.0			Unknown
MIX3fJkl_1	8.0	8.0	8.0	8.0				Unknown
HTVch9AMPa	6.0	8.0	8.0					Unknown
sPfB2PI87BZ	8.0	6.0	5.0					Unknown
G0CuTynjgQa	6.0	8.0	5.0	3.0				Unknown
kG0AtPi6JI1	6.0	6.0	6.0	3.0				Unknown
f2OYVDyfIB	8.0	5.0	6.0	6.0				Unknown
RbVp8ieInU7	5.0	10.0	8.0	6.0				Unknown
zzk231Ms1Ih	8.0	6.0	5.0	5.0				Unknown
dtt435G80Ng	5.0	5.0	5.0	3.0				Unknown
Vq_QHT5kcAK	3.0	6.0	6.0					Unknown
fM8VzFD_2-	6.0	6.0	5.0	1.0	8.0			Unknown
zuqcmNVK4c2	8.0	5.0	8.0					Unknown
XhF2VOMRHS	8.0	6.0	5.0	8.0				Unknown
xkjqJYqRJy	6.0	3.0	8.0	5.0				Unknown
f3qFAV_MH-C	6.0	6.0	3.0	6.0				Unknown
0Tnl8uBHfQw	5.0	8.0	5.0	6.0				Unknown
6yVvwR9H9Oj	8.0	6.0	6.0					Unknown
4AZz9osqrar	8.0	8.0	5.0	8.0				Unknown
OWZVD-l-ZrC	5.0	6.0	6.0	6.0				Unknown
tDirSp3pczB	6.0	8.0	6.0	8.0	6.0			Unknown
9W2KnHqm_xN	5.0	5.0	5.0	6.0				Unknown
IEKL-OihqX0	6.0	6.0	6.0	5.0				Unknown
wwDg3bbYBIq	8.0	8.0	6.0	5.0				Unknown
BnQhMqDfcKG	8.0	8.0	8.0	8.0	8.0			Unknown
4jUmjIoTz2	6.0	8.0	3.0					Unknown
RW_GTtTfHJ6	5.0	5.0	5.0	6.0				Unknown
CZZ7KWOP0-M	6.0	6.0	6.0	5.0				Unknown
anWCFENEc5H	3.0	5.0	3.0					Unknown
uEBrNNEfceE	5.0	5.0	8.0	6.0				Unknown
97r5Y5DrJTo	3.0	3.0	5.0					Unknown
Bn09TnDngN	8.0	8.0	8.0	6.0				Unknown
9jsZiUgkCZP	5.0	8.0	6.0					Unknown
OQL_tkK1vqO	6.0	6.0	6.0					Unknown
D8pn0BlHaGe	3.0	3.0	1.0	1.0				Unknown
Ps_m_Uwcu-E	5.0	5.0	5.0	8.0				Unknown
tiKNfYpH8le	5.0	5.0	5.0	3.0				Unknown
uYLFoz1vlAC	8.0	8.0	8.0					Unknown
SidzxAb9k30	8.0	6.0	8.0					Unknown
z7p2V6KROOV	8.0	6.0	8.0	8.0				Unknown
BS49l-B5Bql	8.0	10.0	6.0					Unknown
Hg7xLoENqHW	5.0	5.0	5.0					Unknown
U-_89RnR8F	6.0	6.0	6.0	5.0				Unknown
VNdFPD5wqjh	6.0	5.0	3.0	8.0				Unknown
u2GZOiUTbt	3.0	8.0	6.0					Unknown
G-7GlfTneYg	3.0	6.0	5.0	3.0				Unknown
sX3XaHwotOg	8.0	3.0	6.0	6.0	8.0	8.0		Unknown
upnDJ7itech	6.0	8.0	5.0	6.0				Unknown
OUz_9TiTv9j	3.0	8.0	6.0	6.0				Unknown
NudBMY-tzDr	8.0	8.0	8.0					Unknown
sNuFKTMktcY	6.0	8.0	6.0	8.0				Unknown
0qpEfoNObj	6.0	5.0	8.0	6.0				Unknown
i4qKmHdq6y8	3.0	6.0	6.0	6.0				Unknown
UseMOjWENv	8.0	8.0	8.0					Unknown
qWhajfmKEUt	5.0	6.0	3.0					Unknown
1Z5P--ntu8	3.0	5.0	6.0	8.0				Unknown
w4cXZDDib1H	5.0	6.0	8.0					Unknown
9ZPegFuFTFv	6.0	8.0	5.0	8.0				Unknown
kcadk-DShNO	6.0	3.0	6.0					Unknown
A3HHaEdqAJL	8.0	8.0	8.0	8.0				Unknown
QDDVxweQJy0	3.0	6.0	5.0	5.0	8.0			Unknown
9TdCcMlmsLm	6.0	5.0	5.0					Unknown
Ng8wWGXXIXh	6.0	5.0	3.0	3.0				Unknown
kSqyNY_QrD9	6.0	8.0	6.0	3.0	5.0			Unknown
m8bypnj7Yl5	6.0	8.0	5.0					Unknown
1nlRIagHDUB	3.0	8.0	5.0					Unknown
xNO7OEIcJc6	6.0	6.0	8.0	3.0				Unknown
7Bc2U-dLJ6N	5.0	5.0	5.0	6.0				Unknown
Bel1Do_eZC	5.0	6.0	5.0	6.0				Unknown
a0SRWViFYW	5.0	6.0	5.0					Unknown
-RAFyM-YPj	5.0	6.0	6.0	5.0	6.0			Unknown
XHUxf5aRB3s	8.0	6.0	6.0	6.0				Unknown
91muTwt1_t5	6.0	5.0	5.0	3.0				Unknown
DfUjyyRW90	8.0	8.0	8.0	6.0				Unknown
iMSjopcOn0p	8.0	8.0	8.0	8.0				Unknown
7I8LPkcx8V	8.0	6.0	8.0	6.0				Unknown
SGOma2sAF7Q	3.0	3.0	3.0	8.0				Unknown
WPI2vbkAl3Q	8.0	6.0	5.0	5.0				Unknown
Is5Hpwg2R-h	8.0	5.0	3.0	6.0				Unknown
Ucx3DQbC9GH	6.0	6.0	6.0	8.0				Unknown
6YVIk0sAkF_	6.0	5.0	6.0	8.0				Unknown
wMpS-Z_AI_E	6.0	6.0	6.0	8.0	5.0			Unknown
hbGV3vzMPzG	6.0	5.0	3.0					Unknown
Dzpe9C1mpiv	8.0	5.0	8.0	6.0	6.0			Unknown
y8zhHLm7FsP	3.0	3.0	3.0					Unknown
UtGtoS4CYU	6.0	6.0	6.0					Unknown
P1zfguZHowl	6.0	6.0	8.0	5.0				Unknown
7r6kDq0mK_	8.0	6.0	6.0	6.0	8.0			Unknown
6Pe99Juo9gd	6.0	6.0	8.0	5.0				Unknown
a1m8Jba-N6l	3.0	5.0	6.0	6.0	3.0			Unknown
NoB8YgRuoFU	5.0	6.0	5.0	6.0				Unknown
xaTensJtCP5	5.0	8.0	5.0	3.0				Unknown
7_JR7WpwKV1	6.0	6.0	6.0					Unknown
aBXzcPPOuX	6.0	8.0	6.0	6.0				Unknown
kz6rsFehYjd	5.0	6.0	5.0	6.0				Unknown
D637S6zBRLD	6.0	6.0	6.0	6.0				Unknown
MDT30TEtaVY	6.0	3.0	5.0	5.0				Unknown
xw04RdwI2kS	5.0	6.0	5.0	6.0				Unknown
25kzAhUB1lz	8.0	6.0	8.0	6.0				Unknown
Lwr8We4MIxn	6.0	8.0	5.0	6.0				Unknown
SVey0ddzC4	5.0	6.0	5.0	5.0				Unknown
qI4542Y2s1D	6.0	6.0	6.0	6.0				Unknown
zrdUVVAvcP2	6.0	5.0	5.0	8.0				Unknown
wogsFPHwftY	8.0	6.0	8.0	8.0				Unknown
ZBESeIUB5k	6.0	10.0	8.0	5.0	6.0			Unknown
FlwzVjfMryn	8.0	8.0	6.0	6.0				Unknown
tD7eCtaSkR	8.0	6.0	6.0	8.0				Unknown
IvepFxYRDG	6.0	6.0	6.0	6.0	6.0			Unknown
uy602F8cTrh	5.0	3.0	5.0	3.0				Unknown
aJ9BXxg352	5.0	5.0	3.0	8.0				Unknown
NlObxR0rosG	8.0	6.0	1.0	6.0				Unknown
yCS5dckx_vj	6.0	5.0	3.0	6.0				Unknown
givsRXsOt9r	5.0	8.0	8.0					Unknown
0Q6BzWbvg0P	5.0	3.0	5.0	5.0				Unknown
TqNsv1TuCX9	6.0	6.0	6.0					Unknown
fCSq8yrDkc	3.0	6.0	6.0	6.0				Unknown
mmUA7_O9mjY	6.0	8.0	8.0					Unknown
1W0z96MFEoH	8.0	5.0	5.0	6.0				Unknown
djZBr4Z7jcz	5.0	5.0	5.0	6.0				Unknown
3pZTPQjeQDR	6.0	6.0	6.0					Unknown
7Rnf1F7rQhR	5.0	6.0	8.0	6.0				Unknown
vJb4I2ANmy	6.0	8.0	6.0	8.0				Unknown
0uZu36la_y4	3.0	3.0	6.0	6.0				Unknown
msRBojTz-Nh	8.0	6.0	6.0	8.0				Unknown
Az-7gJc6lpr	6.0	6.0	6.0	6.0	5.0			Unknown
Nh7CtbyoqV5	8.0	3.0	5.0	6.0	8.0			Unknown
EHaUTlm2eHg	8.0	6.0	6.0	6.0				Unknown
VMuenFh7IpP	6.0	3.0	8.0	6.0				Unknown
hdSn_X7Hfvz	6.0	1.0	5.0	5.0				Unknown
xbu1tzbjvd	6.0	6.0	5.0	5.0				Unknown
qj1IZ-6TInc	8.0	8.0	8.0					Unknown
Kef8cKdHWpP	8.0	10.0	6.0	6.0				Unknown
LOz0xDpw4Y	5.0	5.0	6.0					Unknown
ZOjKx9dEmLB	3.0	6.0	3.0	5.0	5.0			Unknown
DIsWHvtU7lF	6.0	6.0	3.0	6.0				Unknown
WqoBaaPHS-	5.0	8.0	5.0	6.0				Unknown
B0oHOwT5ENL	8.0	8.0	8.0					Unknown
AsQz_GFFDQp	6.0	3.0	5.0	6.0	3.0			Unknown
8H5bpVwvt5	8.0	8.0	8.0	8.0				Unknown
AAJLBoGt0XM	8.0	6.0	6.0	5.0				Unknown
vpiOnyOBTzQ	3.0	5.0	6.0	3.0	1.0			Unknown
O1DEtITim__	5.0	8.0	6.0	6.0				Unknown
PlFtf_pnkZu	6.0	3.0	5.0	6.0				Unknown
zPLQSnfd14w	5.0	3.0	3.0	6.0				Unknown
AgDwZa1AiJt	6.0	5.0	6.0	3.0				Unknown
6tmjoym9LR6	5.0	5.0	6.0	6.0				Unknown
68n2s9ZJWF8	5.0	6.0	5.0	8.0				Unknown
q4tZR1Y-UIs	6.0	5.0	6.0	8.0				Unknown
agBJ7SYcUVb	5.0	5.0	8.0	8.0				Unknown
6PTUd_zPdHL	3.0	6.0	6.0	5.0				Unknown
3wU2UX0voE	8.0	8.0	8.0					Unknown
sk63PSiUyci	5.0	5.0	5.0	6.0				Unknown
YJ1WzgMVsMt	8.0	8.0	6.0	6.0	8.0			Unknown
St6eyiTEHnG	6.0	6.0	3.0	6.0				Unknown
mTcO4-QCOB	5.0	3.0	5.0					Unknown
_fLxZ6VpXTH	5.0	5.0	8.0	5.0				Unknown
HObMhrCeAAF	6.0	8.0	6.0					Unknown
Zr5W2LSRhD	6.0	3.0	6.0	8.0				Unknown
oZe7Zdia1H5	6.0	8.0	5.0	8.0				Unknown
AsDSpwXYGeT	5.0	6.0	5.0					Unknown
4Muj-t_4o4	3.0	6.0	6.0	8.0				Unknown
Ih0iJBSy4eq	5.0	5.0	5.0	5.0				Unknown
_5js_8uTrx1	5.0	6.0	6.0	5.0				Unknown
DzKPXXr-CLK	6.0	6.0	3.0					Unknown
w-CPUXXrAj	8.0	6.0	8.0	6.0				Unknown
xUdEO_yE-GV	5.0	3.0	8.0	6.0				Unknown
srtIXtySfT4	5.0	6.0	8.0	6.0				Unknown
qiMXBIf4NfB	6.0	6.0	6.0	8.0				Unknown
a34GrNaYEcS	6.0	8.0	6.0	8.0				Unknown
cU8rknuhxc	8.0	8.0	8.0	6.0				Unknown
t5s-hd1bqLk	6.0	6.0	6.0					Unknown
oU3aTsmeRQV	8.0	5.0	6.0	6.0				Unknown
EQ7A6F7k0r_	5.0	3.0	5.0	3.0	5.0			Unknown
FLa1RPjpm2L	3.0	5.0	5.0					Unknown
P3Bh01hBYTH	6.0	6.0	8.0					Unknown
lnEaqbTJIRz	8.0	8.0	8.0	8.0	8.0			Unknown
ChKNCDB0oYj	3.0	3.0	1.0					Unknown
ZgrmzzYjMc4	5.0	5.0	5.0	5.0				Unknown
AUGBfDIV9rL	8.0	8.0	8.0	8.0				Unknown
rl8jF3GENq	3.0	5.0	3.0	5.0	5.0			Unknown
-Txy_1wHJ4f	5.0	5.0	3.0					Unknown
-YAqAIsxr7v	3.0	6.0	3.0	6.0				Unknown
5o7lEUYRvM	5.0	6.0	6.0	3.0				Unknown
5i7lJLuhTm	6.0	5.0	6.0	1.0				Unknown
Z8FzvVU6_Kj	6.0	6.0	5.0	8.0				Unknown
-6me0AsJVdu	5.0	8.0	3.0	6.0				Unknown
v8OlxjGn23S	6.0	8.0	6.0	6.0				Unknown
gJLEXy3ySpu	6.0	6.0	6.0	5.0				Unknown
Dl4LetuLdyK	8.0	10.0	8.0					Unknown
MXdFBmHT4C	6.0	6.0	6.0	8.0				Unknown
TfhfZLQ2EJO	6.0	6.0	6.0					Unknown
OdnNBNIdFul	6.0	3.0	5.0	6.0				Unknown
gVRhIEajG1k	5.0	8.0	8.0					Unknown
1NvflqAdoom	8.0	6.0	5.0					Unknown
gWGexz8hFH	3.0	6.0	5.0	8.0				Unknown
B7O85qTDgU4	6.0	5.0	8.0	6.0				Unknown
KBQP4A_J1K	8.0	8.0	8.0					Unknown
UeE41VsK1KJ	6.0	8.0	6.0	5.0				Unknown
rHMaBYbkkRJ	8.0	8.0	5.0	8.0				Unknown
kK3DlGuusi	1.0	5.0	8.0					Unknown
kR1hC6j48Tp	6.0	5.0	6.0	8.0				Unknown
ngjR4Gw9oAp	3.0	3.0	5.0	3.0				Unknown
R3Y9yq49seb	5.0	6.0	5.0	5.0				Unknown
nWlk4jwupZ	6.0	6.0	6.0	6.0				Unknown
B5XahNLmna	8.0	6.0	8.0	1.0				Unknown
vwj6aUeocyf	8.0	8.0	6.0	6.0				Unknown
djwnKXz1B2	6.0	6.0	3.0	5.0				Unknown
gxk4-rVATDA	3.0	3.0	6.0	5.0				Unknown
FmBegXJToY	8.0	8.0	6.0	6.0				Unknown
0HkFxvSRDSW	6.0	5.0	6.0	5.0				Unknown
roxWnqcguNq	5.0	3.0	3.0	3.0				Unknown
gfwON7rAm4	6.0	8.0	5.0	8.0				Unknown
dEwfxt14bca	6.0	8.0	8.0	6.0				Unknown
41e9o6cQPj	8.0	8.0	6.0	6.0				Unknown
l4IHywGq6a	8.0	8.0	8.0	8.0				Unknown
DYaFB19z1ig	5.0	5.0	5.0	5.0				Unknown
18Ys0-PzyPI	6.0	6.0	6.0	8.0				Unknown
I1dg7let3Q	3.0	8.0	6.0	3.0				Unknown
2-mkiUs9Jx7	6.0	6.0	6.0	6.0				Unknown
eSHBmLnD1s8	3.0	5.0	5.0	8.0				Unknown
zIUyj55nXR	8.0	8.0	8.0	8.0				Unknown
YX0lrvdPQc	8.0	8.0	6.0					Unknown
AJsI-ymaKn_	8.0	8.0	5.0	8.0				Unknown
TVs3zZOOZ8t	3.0	3.0	3.0					Unknown
zXne1klXIQ	5.0	6.0	5.0					Unknown
BKOiqcdpml3	5.0	8.0	5.0	5.0				Unknown
HTp-6yLGGX	6.0	6.0	6.0	6.0				Unknown
edN_G_4njyi	3.0	6.0	3.0	5.0	5.0			Unknown
CBchIgBBrwj	6.0	5.0	6.0	3.0				Unknown
-spj8FZD4y2	5.0	6.0	6.0	6.0				Unknown
d5SCUJ5t1k	8.0	5.0	5.0	8.0				Unknown
RRGVCN8kjim	8.0	5.0	8.0	6.0				Unknown
2ggNjUisGyr	6.0	6.0	6.0	6.0	6.0			Unknown
rI0LYgGeYaw	8.0	6.0	6.0	3.0				Unknown
TH7crDRRND	3.0	6.0	5.0	6.0				Unknown
kcrIligNnl	6.0	3.0	5.0	6.0				Unknown
CI-xXX9dg9l	8.0	8.0	5.0					Unknown
l8It-0lE5e7	5.0	8.0	5.0	8.0				Unknown
4o1xPXaS4X	5.0	5.0	6.0	6.0				Unknown
2NqIV8dzR7N	6.0	5.0	6.0					Unknown
nHpzE7DqAnG	8.0	8.0	6.0	6.0				Unknown
pETy-HVvGtt	8.0	6.0	5.0	6.0				Unknown
u6TRGdzhfip	6.0	6.0	8.0	6.0				Unknown
dTqOcTUOQO	8.0	8.0	3.0	8.0				Unknown
VrjOFfcnSV8	6.0	6.0	8.0					Unknown
MXrIVw-F_a4	3.0	8.0	5.0	6.0				Unknown
beUek8ku1Q	6.0	6.0	6.0	5.0				Unknown
aWA3-vIQDv	6.0	5.0	5.0	3.0				Unknown
yBYVUDj7yF	6.0	6.0	5.0					Unknown
R5sVzzXhW8n	6.0	5.0	5.0	5.0				Unknown
VyZRObZ19kt	3.0	3.0	8.0					Unknown
eYciPrLuUhG	6.0	8.0	5.0	6.0	6.0			Unknown
pLNLdHrZmcX	5.0	6.0	5.0	6.0				Unknown
LzQQ89U1qm_	8.0	6.0	8.0	8.0				Unknown
Q83vFlie_Pr	6.0	6.0	5.0	6.0				Unknown
dDARN-TCiA	6.0	5.0	5.0	6.0				Unknown
wqD6TfbYkrn	8.0	8.0	6.0					Unknown
cZAi1yWpiXQ	8.0	6.0	8.0	8.0				Unknown
Le8fg2ppDSv	6.0	6.0	6.0	6.0				Unknown
OKhFyMVz6t7	8.0	8.0	6.0	8.0				Unknown
_MRiKN8-sw	3.0	3.0	6.0					Unknown
PC8u74o7xc2	5.0	3.0	3.0	3.0				Unknown
_Xaf6zMDsHL	5.0	6.0	5.0					Unknown
XGzk5OKWFFc	8.0	8.0	6.0					Unknown
8e2vrVvvaeQ	5.0	3.0	8.0	8.0				Unknown
RA-zVvZLYIy	6.0	3.0	5.0	6.0				Unknown
k9bx1EfHI_-	8.0	6.0	8.0					Unknown
xa6otUDdP2W	6.0	6.0	6.0	8.0				Unknown
rFbR4Fv-D6-	6.0	8.0	5.0	6.0				Unknown
ahi2XSHpAUZ	6.0	8.0	6.0	6.0	6.0			Unknown
2_dQlkDHnvN	5.0	3.0	5.0	6.0				Unknown
67T66kchK_7	8.0	3.0	3.0	3.0				Unknown
PzcvxEMzvQC	6.0	8.0	8.0					Unknown
Snqhqz4LdK	6.0	3.0	5.0	5.0				Unknown
ItkxLQU01lD	8.0	8.0	8.0	8.0				Unknown
S874XAIpkR-	6.0	5.0	6.0	8.0				Unknown
YpSxqy_RE84	8.0	6.0	6.0	5.0				Unknown
qfGcsAGhFbc	3.0	5.0	5.0	3.0				Unknown
LdlwbBP2mlq	8.0	8.0	8.0					Unknown
LDAwu17QaJz	5.0	5.0	8.0					Unknown
bE239PSGIGZ	6.0	5.0	6.0	8.0				Unknown
oSP1hwZB24	3.0	5.0	6.0					Unknown
5HvpvYd68b	6.0	5.0	8.0					Unknown
dpXL6lz4mOQ	5.0	8.0	5.0	6.0				Unknown
fEcbkaHqlur	6.0	8.0	5.0	5.0				Unknown
_PHymLIxuI	6.0	6.0	5.0	8.0				Unknown
vaRCHVj0uGI	6.0	6.0	8.0					Unknown
SgEhFeRyzEZ	5.0	5.0	8.0	5.0				Unknown
GhVS8_yPeEa	5.0	5.0	8.0	8.0				Unknown
qhC8mr2LEKq	8.0	8.0	6.0	8.0				Unknown
JXhROKNZzOc	6.0	8.0	6.0	6.0				Unknown
vA7doMdgi75	8.0	5.0	6.0	8.0				Unknown
0RqDp8FCW5Z	6.0	6.0	6.0	6.0				Unknown
S3qhbZwzq3H	6.0	3.0	6.0					Unknown
D78Go4hVcxO	8.0	8.0	5.0	8.0				Unknown
js62_xuLDDv	6.0	6.0	8.0	6.0				Unknown
bsycpMi00R1	6.0	6.0	6.0	6.0				Unknown
0sEIBFb4cs	3.0	8.0	6.0	3.0				Unknown
CALFyKVs87	6.0	8.0	5.0	8.0				Unknown
HTfUrAxjPkR	6.0	5.0	6.0	5.0	6.0			Unknown
Vt1lpp5Vebd	3.0	3.0	3.0					Unknown
Vzh1BFUCiIX	8.0	5.0	6.0	8.0				Unknown
QRX0nCX_gk	6.0	6.0	8.0					Unknown
BrFIKuxrZE	6.0	6.0	8.0	5.0	6.0			Unknown
YWNAX0caEjI	8.0	8.0	10.0	8.0				Unknown
IcUWShptD7d	5.0	6.0	6.0	8.0				Unknown
